[0, IndirectObject(336, 0, 5907061360)]
2025-12-14 23:42:24,964 - INFO - Custom CSS applied.
2025-12-14 23:42:24,968 - INFO - OpenSearch client initialized.
2025-12-14 23:42:24,969 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:42:24,984 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.015s]
2025-12-14 23:42:24,985 - INFO - Index documents already exists.
2025-12-14 23:42:25,022 - INFO - Logo displayed.
2025-12-14 23:42:25,022 - INFO - Sidebar configured with headers and footer.
2025-12-14 23:43:49,923 - INFO - OpenSearch client initialized.
2025-12-14 23:43:49,928 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:43:49,937 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.008s]
2025-12-14 23:43:49,937 - INFO - Index documents already exists.
2025-12-14 23:43:49,944 - INFO - POST http://localhost:9200/documents/_search [status:200 request:0.007s]
2025-12-14 23:43:49,944 - INFO - Retrieved document names from OpenSearch.
2025-12-14 23:43:49,962 - WARNING - unknown widths : 
[0, IndirectObject(265, 0, 4707006352)]
2025-12-14 23:43:49,963 - WARNING - unknown widths : 
[0, IndirectObject(268, 0, 4707006352)]
2025-12-14 23:43:49,979 - WARNING - unknown widths : 
[0, IndirectObject(273, 0, 4707006352)]
2025-12-14 23:43:49,979 - WARNING - unknown widths : 
[0, IndirectObject(276, 0, 4707006352)]
2025-12-14 23:43:49,979 - WARNING - unknown widths : 
[0, IndirectObject(279, 0, 4707006352)]
2025-12-14 23:43:49,980 - WARNING - unknown widths : 
[0, IndirectObject(282, 0, 4707006352)]
2025-12-14 23:43:49,988 - WARNING - unknown widths : 
[0, IndirectObject(289, 0, 4707006352)]
2025-12-14 23:43:49,989 - WARNING - unknown widths : 
[0, IndirectObject(292, 0, 4707006352)]
2025-12-14 23:43:49,989 - WARNING - unknown widths : 
[0, IndirectObject(295, 0, 4707006352)]
2025-12-14 23:43:49,989 - WARNING - unknown widths : 
[0, IndirectObject(298, 0, 4707006352)]
2025-12-14 23:43:49,993 - WARNING - unknown widths : 
[0, IndirectObject(303, 0, 4707006352)]
2025-12-14 23:43:49,993 - WARNING - unknown widths : 
[0, IndirectObject(306, 0, 4707006352)]
2025-12-14 23:43:49,994 - WARNING - unknown widths : 
[0, IndirectObject(309, 0, 4707006352)]
2025-12-14 23:43:50,014 - WARNING - unknown widths : 
[0, IndirectObject(312, 0, 4707006352)]
2025-12-14 23:43:50,014 - WARNING - unknown widths : 
[0, IndirectObject(315, 0, 4707006352)]
2025-12-14 23:43:50,015 - WARNING - unknown widths : 
[0, IndirectObject(318, 0, 4707006352)]
2025-12-14 23:43:50,015 - WARNING - unknown widths : 
[0, IndirectObject(321, 0, 4707006352)]
2025-12-14 23:43:50,021 - WARNING - unknown widths : 
[0, IndirectObject(324, 0, 4707006352)]
2025-12-14 23:43:50,021 - WARNING - unknown widths : 
[0, IndirectObject(327, 0, 4707006352)]
2025-12-14 23:43:50,021 - WARNING - unknown widths : 
[0, IndirectObject(330, 0, 4707006352)]
2025-12-14 23:43:50,021 - WARNING - unknown widths : 
[0, IndirectObject(333, 0, 4707006352)]
2025-12-14 23:43:50,022 - WARNING - unknown widths : 
[0, IndirectObject(336, 0, 4707006352)]
2025-12-14 23:43:51,880 - INFO - OpenSearch client initialized.
2025-12-14 23:43:51,880 - INFO - Index configuration loaded from src/index_config.json.
2025-12-14 23:43:51,886 - INFO - HEAD http://localhost:9200/documents [status:200 request:0.006s]
2025-12-14 23:43:51,886 - INFO - Index documents already exists.
2025-12-14 23:43:51,893 - INFO - POST http://localhost:9200/documents/_search [status:200 request:0.006s]
2025-12-14 23:43:51,893 - INFO - Retrieved document names from OpenSearch.
